grade,atrisk,at_risk_3,read_scale_score,ell_indicator,math_scale_score
6,0,0,1.313013555,No,1.119923562
10,1,2,0.021945392,No,-0.393928787
8,0,0,-0.264860433,No,-0.163499289
10,0,1,0.229508905,No,-0.265647731
4,1,2,-1.060697609,No,-2.176545215
4,1,2,-1.060697609,No,-1.383727022
3,1,2,-0.444160668,No,-2.176545215
3,1,2,-0.444160668,No,-1.383727022
8,0,0,-0.045162906,No,-0.491491043
5,0,0,-0.553045967,No,-0.987449831
5,0,0,-0.553045967,No,-0.791847795
6,0,0,-1.001360632,No,-0.987449831
6,0,0,-1.001360632,No,-0.791847795
4,1,2,0.273060275,No,-0.485136533
5,1,2,0.187000302,No,-0.485136533
8,1,2,-0.34534707,No,0.827627699
3,1,2,-1.091143011,No,-1.456068845
5,0,0,0.768896008,No,0.801295003
5,0,0,0.768896008,No,0.493917445
6,0,0,0.790412932,No,0.801295003
6,0,0,0.790412932,No,0.493917445
3,1,2,-0.663401787,No,-0.255060401
7,0,0,-1.181604396,No,-1.09552178
4,0,0,-0.595338654,No,-1.164063592
4,0,0,-0.595338654,No,-1.668447864
5,0,0,-0.723603259,No,-1.164063592
5,0,0,-0.723603259,No,-1.668447864
8,0,0,0.057086114,No,-0.305088859
8,1,2,0.540005935,No,1.252396409
7,1,2,-0.346923216,No,0.147194769
7,1,2,-0.346923216,No,0.232807523
6,1,2,-0.28824309,No,0.147194769
6,1,2,-0.28824309,No,0.232807523
8,1,2,-0.908753528,No,-1.083831493
5,1,2,-1.252897601,No,-1.357791649
5,1,2,-1.252897601,No,-1.875184897
3,0,0,-0.306950768,No,-0.59820567
7,1,2,0.044731568,No,0.379028213
5,1,2,-0.086478211,No,0.123575626
5,1,2,-0.086478211,No,0.03658646
6,1,2,-0.329445546,No,0.123575626
6,1,2,-0.329445546,No,0.03658646
10,0,0,1.613265652,No,0.568179135
5,0,0,0.224566959,No,-0.409493523
5,1,2,1.079941178,No,-0.678831648
5,1,2,1.079941178,No,-0.664396371
6,1,2,0.417126773,No,-0.678831648
6,1,2,0.417126773,No,-0.664396371
10,0,0,-1.430999192,No,-1.035334069
3,0,0,0.477241475,No,-0.140678644
7,1,2,-1.018092934,No,-1.139969397
7,1,2,-1.018092934,No,-0.390302218
8,1,2,-0.758176746,No,-1.139969397
8,1,2,-0.758176746,No,-0.390302218
5,1,2,-0.164239504,No,-0.12331892
5,1,2,-0.164239504,No,0.673843579
6,1,2,-0.180131082,No,-0.12331892
6,1,2,-0.180131082,No,0.673843579
11,1,2,-0.254805957,No,-2.254004103
10,0,0,-0.669932981,No,-0.073226146
6,1,2,-1.946935478,No,-2.567678573
7,1,2,-0.691070011,No,-2.057184819
7,1,2,-0.859123155,No,-2.057184819
4,0,0,2.715094195,No,1.094880078
4,0,0,2.715094195,No,0.886637211
3,0,0,0.395862916,No,1.094880078
3,0,0,0.395862916,No,0.886637211
7,0,0,0.250643379,No,0.345844038
7,0,0,0.250643379,No,0.485885409
6,0,0,0.209364627,No,0.345844038
6,0,0,0.209364627,No,0.485885409
5,0,0,0.53561213,No,1.311100698
7,1,2,-0.118779894,No,-0.563544193
7,1,2,-0.118779894,No,-0.646745695
8,1,2,0.667850935,No,-0.563544193
8,1,2,0.667850935,No,-0.646745695
6,0,0,0.043840613,No,0.865020715
6,0,0,0.043840613,No,0.9259829
5,0,0,-0.242000797,No,0.865020715
5,0,0,-0.242000797,No,0.9259829
4,1,2,1.720391822,No,1.125829596
4,1,2,1.720391822,No,1.008502995
5,1,2,1.594296714,No,1.125829596
5,1,2,1.594296714,No,1.008502995
8,1,2,-0.837400506,No,-0.234294074
8,1,2,-0.837400506,No,-0.779703644
8,1,2,-1.311186712,No,-0.234294074
8,1,2,-1.311186712,No,-0.779703644
10,1,2,0.160321067,No,-0.393928787
6,1,2,-0.371177709,No,-1.309566536
6,1,2,-0.371177709,No,-0.84277349
7,1,2,-0.090823247,No,-1.309566536
7,1,2,-0.090823247,No,-0.84277349
7,0,0,0.250643379,No,0.544493307
7,0,0,0.250643379,No,0.422615937
6,0,0,-0.039439231,No,0.544493307
6,0,0,-0.039439231,No,0.422615937
10,1,2,-0.18561812,No,-1.035334069
10,0,0,0.713823766,No,1.017162832
10,0,0,0.735894361,No,0.563414633
6,1,2,-0.10547385,No,0.679088355
6,1,2,-1.897247414,No,-1.365379202
6,1,2,-1.897247414,No,-1.975028014
5,1,2,-1.719465356,No,-1.365379202
5,1,2,-1.719465356,No,-1.975028014
7,0,0,0.617021684,No,1.453944019
7,0,0,0.617021684,No,1.340691252
8,0,0,0.905522215,No,1.453944019
8,0,0,0.905522215,No,1.340691252
4,1,2,0.494040193,No,0.026659574
6,1,2,0.193155077,No,-0.728122083
6,1,2,0.193155077,No,-0.431937102
5,1,2,0.768896008,No,-0.728122083
5,1,2,0.768896008,No,-0.431937102
8,1,2,-0.747780254,No,-0.942241923
4,0,0,-0.468416542,No,0.494006045
4,0,0,-0.468416542,No,-0.219437672
3,1,2,-0.584164599,No,0.494006045
3,1,2,-0.584164599,No,-0.219437672
5,1,2,0.691134715,No,0.617364718
5,1,2,0.691134715,No,-0.728122083
6,1,2,1.313013555,No,0.617364718
6,1,2,1.313013555,No,-0.728122083
7,0,0,1.189311801,No,1.381890868
7,0,0,1.189311801,No,1.340691252
8,0,0,1.539312295,No,1.381890868
8,0,0,1.539312295,No,1.340691252
7,1,2,-0.00545659,No,-1.17713369
7,1,2,-0.00545659,No,-0.146809305
6,1,2,-1.283458523,No,-1.17713369
6,1,2,-1.283458523,No,-0.146809305
8,0,0,0.218059387,No,-0.305088859
6,0,0,1.20458006,No,2.266120305
6,0,0,1.20458006,No,1.751274836
7,0,0,1.189676601,No,2.266120305
7,0,0,1.189676601,No,1.751274836
10,1,2,-0.291606702,No,0.316666097
6,1,2,-0.371177709,No,-0.647402307
6,1,2,-0.371177709,No,-0.273348248
7,1,2,-0.26155656,No,-0.647402307
7,1,2,-0.26155656,No,-0.273348248
8,0,0,-0.023400523,No,0.615243345
3,0,0,1.795902223,No,1.495462767
3,0,0,1.795902223,No,0.886637211
4,0,0,1.012286127,No,1.495462767
4,0,0,1.012286127,No,0.886637211
5,0,0,-2.296463956,No,-1.435634415
4,0,0,-1.319004427,No,-1.435634415
5,0,0,-0.708568552,No,0.610117867
5,0,0,-0.708568552,No,-1.234344376
6,0,0,-1.150675096,No,0.610117867
6,0,0,-1.150675096,No,-1.234344376
3,0,0,0.465864881,No,0.595564873
3,0,0,0.465864881,No,1.16164386
4,0,0,0.86421586,No,0.595564873
4,0,0,0.86421586,No,1.16164386
3,1,2,1.261433718,No,0.71718453
7,1,2,-0.00545659,No,-0.183887346
7,1,2,-0.00545659,No,-0.39988719
6,1,2,0.126430007,No,-0.183887346
6,1,2,0.126430007,No,-0.39988719
8,0,0,0.218059387,No,-0.446678429
8,1,2,0.298546024,No,0.11967985
UN,0,0,0.735894361,No,0.440040365
5,1,2,0.435346728,No,0.716910943
5,1,2,0.435346728,No,1.144288407
4,1,2,0.634893162,No,0.716910943
4,1,2,0.634893162,No,1.144288407
3,1,2,-1.214182287,No,-1.90765723
3,1,2,-1.214182287,No,-0.826969183
3,0,0,-0.235660564,No,-1.90765723
3,0,0,-0.235660564,No,-0.826969183
10,0,0,0.09113323,No,-0.586350371
3,1,2,0.535866847,No,0.560769826
3,1,2,0.535866847,No,0.071634665
4,1,2,0.790180726,No,0.560769826
4,1,2,0.790180726,No,0.071634665
7,0,0,0.421376692,No,0.875575422
7,0,0,0.421376692,No,1.118580122
6,0,0,0.706972343,No,0.875575422
6,0,0,0.706972343,No,1.118580122
10,0,0,-0.323993794,No,0.247476494
6,0,0,0.541103104,No,0.941791845
6,0,0,0.541103104,No,0.99204118
7,0,0,1.275043257,No,0.941791845
7,0,0,1.275043257,No,0.99204118
7,0,0,-0.037024163,No,0.229040461
7,0,0,-0.037024163,No,-0.133858741
8,0,0,0.509403415,No,0.229040461
8,0,0,0.509403415,No,-0.133858741
8,0,0,-1.471190587,No,-1.09552178
8,0,0,-1.471190587,No,-0.203278441
7,0,0,-0.691070011,No,-1.09552178
7,0,0,-0.691070011,No,-0.203278441
3,0,0,0.976272902,No,1.003138922
3,0,0,1.11885331,No,1.0603298
10,1,2,1.613265652,No,1.017162832
10,1,2,-1.612679496,No,-1.719009324
6,1,2,0.375233866,No,0.147194769
6,1,2,0.375233866,No,-0.589695605
7,1,2,0.165276723,No,0.147194769
7,1,2,0.165276723,No,-0.589695605
6,1,2,-0.329445546,No,0.000128353
6,1,2,-0.329445546,No,-0.779835153
6,1,2,-0.454112328,No,0.000128353
6,1,2,-0.454112328,No,-0.779835153
3,0,0,1.617884737,No,0.659993652
4,1,2,-0.016406035,No,-1.055069885
4,1,2,-0.016406035,No,-0.824600063
5,0,0,0.021436018,No,-1.055069885
5,0,0,0.021436018,No,-0.824600063
10,1,2,0.22214383,No,-0.053456707
6,0,0,2.208900336,No,1.049430173
6,0,0,2.208900336,No,0.992472139
5,0,0,-0.319762089,No,1.049430173
5,0,0,-0.319762089,No,0.992472139
3,0,0,1.617884737,No,1.003138922
3,0,0,-0.021789952,No,0.259657504
4,1,2,0.790180726,No,1.468781886
4,1,2,0.790180726,No,0.093423356
3,1,2,0.745872743,No,1.468781886
3,1,2,0.745872743,No,0.093423356
8,0,0,-0.995848026,No,-0.995863096
8,0,0,-0.995848026,No,-0.326191349
7,0,0,-0.854581472,No,-0.995863096
7,0,0,-0.854581472,No,-0.326191349
4,0,0,1.900707728,No,1.701639756
4,0,0,1.900707728,No,1.829281674
3,0,0,1.2358865,No,1.701639756
3,0,0,1.2358865,No,1.829281674
6,0,0,2.208900336,No,1.119923562
6,0,0,2.208900336,No,1.419771992
5,0,0,1.390986348,No,1.119923562
5,0,0,1.390986348,No,1.419771992
5,0,0,0.924418593,No,1.566003546
6,1,2,0.126430007,No,0.485885409
6,1,2,0.126430007,No,0.412060461
7,1,2,0.250643379,No,0.485885409
7,1,2,0.250643379,No,0.412060461
7,0,0,-0.176189903,No,-0.382536615
7,0,0,-0.176189903,No,-0.39988719
6,0,0,-0.454112328,No,-0.382536615
6,0,0,-0.454112328,No,-0.39988719
5,1,2,-0.475256834,No,-1.055069885
5,1,2,-0.475256834,No,-1.435634415
4,1,2,-1.029538118,No,-1.055069885
4,1,2,-1.029538118,No,-1.435634415
7,0,0,-0.603023186,No,0.485885409
7,0,0,-0.603023186,No,0.544493307
6,0,0,0.126430007,No,0.485885409
6,0,0,0.126430007,No,0.544493307
7,0,0,0.780533146,No,1.309837718
7,0,0,0.780533146,No,1.212469513
8,1,2,0.034060854,No,1.309837718
8,1,2,0.034060854,No,1.212469513
8,1,2,-0.828266891,No,-0.092704504
8,0,0,0.667850935,No,2.238243421
8,0,0,0.667850935,No,2.462688124
7,0,0,0.617021684,No,2.238243421
7,0,0,0.617021684,No,2.462688124
6,1,2,-1.001360632,No,0.227763596
6,1,2,-1.001360632,No,-0.678831648
5,1,2,0.224566959,No,0.227763596
5,1,2,0.224566959,No,-0.678831648
10,0,0,-1.638562705,No,-0.265647731
6,1,2,-0.852046168,No,-1.975028014
5,0,0,0.069044374,No,-1.975028014
7,1,2,-0.00545659,No,-0.146809305
7,1,2,-0.00545659,No,-0.448753038
6,1,2,-0.537046948,No,-0.146809305
6,1,2,-0.537046948,No,-0.448753038
4,0,0,0.634893162,No,0.103532964
4,0,0,0.634893162,No,0.125897819
5,0,0,0.269782444,No,0.103532964
5,0,0,0.269782444,No,0.125897819
10,0,0,-1.098928965,No,-0.238518109
10,1,2,-0.600745144,No,-0.238518109
5,0,0,0.302328252,No,0.247022899
5,0,0,0.302328252,No,0.03658646
6,0,0,0.491784004,No,0.247022899
6,0,0,0.491784004,No,0.03658646
5,0,0,-0.144128266,No,-0.417243828
5,0,0,-0.144128266,No,-0.78245745
4,0,0,-0.522972076,No,-0.417243828
4,0,0,-0.522972076,No,-0.78245745
4,1,2,-1.578943543,No,-0.908033367
3,0,0,0.395862916,No,0.560769826
3,0,0,0.395862916,No,0.595564873
4,0,0,0.420005059,No,0.560769826
4,0,0,0.420005059,No,0.595564873
5,1,2,0.021436018,No,0.035379855
5,1,2,0.021436018,No,0.125897819
4,1,2,-0.233505767,No,0.035379855
4,1,2,-0.233505767,No,0.125897819
8,0,0,0.430179655,No,0.949571966
8,0,0,0.430179655,No,0.827804297
7,0,0,1.352823262,No,0.949571966
7,0,0,1.352823262,No,0.827804297
8,1,2,-2.421875707,No,-1.736630473
7,0,0,-1.590383051,No,-1.736630473
8,1,2,-0.667293617,No,-0.305088859
5,0,0,-1.220296111,No,0.171686073
5,0,0,-1.220296111,No,-1.096170886
4,0,0,0.345426852,No,0.171686073
4,0,0,0.345426852,No,-1.096170886
5,1,2,-2.04811753,No,-1.164063592
5,1,2,-2.04811753,No,-1.668447864
4,0,0,-1.463737582,No,-1.164063592
4,0,0,-1.463737582,No,-1.668447864
5,0,0,0.380089544,No,-0.154590676
6,1,2,-0.404102777,No,-1.110897103
6,1,2,-0.404102777,No,-1.046750642
5,1,2,-1.019613723,No,-1.110897103
5,1,2,-1.019613723,No,-1.046750642
8,1,2,0.620492571,No,1.818754688
10,1,2,-2.493394692,No,-1.472260788
6,0,0,0.939727395,No,1.358048356
6,0,0,0.939727395,No,1.119923562
5,0,0,-0.086478211,No,1.358048356
5,0,0,-0.086478211,No,1.119923562
8,1,2,-0.34534707,No,-0.446678429
8,1,2,0.218059387,No,-0.092704504
10,0,0,0.148750896,No,1.056911705
8,1,2,-0.362057946,No,-0.903189172
8,1,2,-0.362057946,No,-0.491491043
7,1,2,-0.364047087,No,-0.903189172
7,1,2,-0.364047087,No,-0.491491043
10,0,0,-0.669932981,No,-1.420177237
10,0,0,0.809287294,No,0.316666097
4,1,2,0.12832712,No,0.533254054
4,1,2,0.12832712,No,0.103532964
5,0,0,-0.640821117,No,0.533254054
5,0,0,-0.640821117,No,0.103532964
8,0,0,-0.441281706,No,-1.09552178
8,0,0,-0.441281706,No,-0.995863096
7,0,0,-0.936337203,No,-1.09552178
7,0,0,-0.936337203,No,-0.995863096
3,0,0,0.619821883,No,0.659993652
5,0,0,0.924418593,No,0.679088355
5,0,0,0.924418593,No,0.418940731
6,0,0,1.163699091,No,0.679088355
6,0,0,1.163699091,No,0.418940731
7,0,0,0.762843318,No,-0.273348248
7,0,0,0.762843318,No,0.014761923
6,0,0,0.872841582,No,-0.273348248
6,0,0,0.872841582,No,0.014761923
7,0,0,1.018943288,No,1.877813779
7,0,0,1.018943288,No,1.27287396
6,1,2,1.370449299,No,1.877813779
6,1,2,1.370449299,No,1.27287396
4,0,0,1.141459203,No,1.687430054
4,0,0,1.141459203,No,1.125829596
5,0,0,1.594296714,No,1.687430054
5,0,0,1.594296714,No,1.125829596
3,1,2,-0.948562603,No,-0.655396549
4,0,0,0.420005059,No,-0.103008737
4,0,0,0.420005059,No,-0.240395552
3,0,0,0.395862916,No,-0.103008737
3,0,0,0.395862916,No,-0.240395552
3,0,0,0.18585702,No,0.711993808
8,1,2,0.271732135,No,-0.005637003
8,1,2,0.271732135,No,0.084934161
7,1,2,-0.364047087,No,-0.005637003
7,1,2,-0.364047087,No,0.084934161
3,1,2,-0.021789952,No,-0.255060401
8,1,2,-0.758176746,No,-1.860500901
3,0,0,0.120790455,No,-0.426633035
8,1,2,0.509403415,No,0.186695605
8,1,2,0.509403415,No,1.453944019
7,1,2,1.025800339,No,0.186695605
7,1,2,1.025800339,No,1.453944019
4,1,2,-2.332136511,No,-1.259529212
4,1,2,-2.332136511,No,-3.268737473
5,1,2,-1.054731827,No,-1.259529212
5,1,2,-1.054731827,No,-3.268737473
10,0,0,1.40570214,No,0.504038607
8,0,0,0.942439119,No,0.827627699
5,1,2,0.457850837,No,0.247022899
5,1,2,0.457850837,No,0.164037884
6,1,2,0.7157557,No,0.247022899
6,1,2,0.7157557,No,0.164037884
10,1,2,-0.218213769,No,-0.053456707
7,1,2,-0.859123155,No,-3.057204988
7,1,2,-0.859123155,No,-2.104163612
6,1,2,-1.117589284,No,-3.057204988
6,1,2,-1.117589284,No,-2.104163612
4,0,0,0.200693697,No,0.397468643
4,0,0,0.200693697,No,0.648757835
5,0,0,0.269782444,No,0.397468643
5,0,0,0.269782444,No,0.648757835
5,0,0,0.302328252,No,-0.027139252
5,0,0,0.302328252,No,0.000128353
6,0,0,0.491784004,No,-0.027139252
6,0,0,0.491784004,No,0.000128353
10,0,0,-0.658571367,No,0.069917561
8,0,0,-0.203610426,No,0.661359364
8,0,0,-0.203610426,No,0.314917343
7,0,0,-0.60931428,No,0.661359364
7,0,0,-0.60931428,No,0.314917343
6,0,0,-0.868785426,No,-1.412198732
6,0,0,-0.868785426,No,-1.309566536
7,1,2,-1.285956438,No,-1.412198732
7,1,2,-1.285956438,No,-1.309566536
5,0,0,0.683693153,No,0.736932172
5,0,0,0.683693153,No,0.92137027
4,0,0,0.634893162,No,0.736932172
4,0,0,0.634893162,No,0.92137027
5,0,0,0.224566959,No,0.123575626
5,0,0,0.224566959,No,-0.090864964
6,0,0,0.417126773,No,0.123575626
6,0,0,0.417126773,No,-0.090864964
10,1,2,0.882680227,No,-0.053456707
4,0,0,0.790180726,No,0.360478482
4,0,0,0.790180726,No,0.711993808
3,0,0,1.375890431,No,0.360478482
3,0,0,1.375890431,No,0.711993808
3,0,0,2.188206368,No,1.40347507
4,0,0,-0.450605499,No,-0.756707357
4,0,0,-0.450605499,No,-0.78245745
5,0,0,-0.640821117,No,-0.756707357
5,0,0,-0.640821117,No,-0.78245745
5,1,2,-2.108271819,No,-1.046750642
6,1,2,-3.689020978,No,-1.046750642
10,1,2,-0.585178434,No,-0.793702314
4,0,0,0.41779343,No,0.103532964
4,0,0,0.41779343,No,0.533254054
5,0,0,0.435346728,No,0.103532964
5,0,0,0.435346728,No,0.533254054
3,1,2,-0.934174425,No,-0.373923115
3,1,2,-0.934174425,No,-1.150869152
4,1,2,-0.468416542,No,-0.373923115
4,1,2,-0.468416542,No,-1.150869152
7,1,2,-0.364047087,No,-0.710856565
7,1,2,-0.364047087,No,-0.563544193
8,1,2,-0.362057946,No,-0.710856565
8,1,2,-0.362057946,No,-0.563544193
8,1,2,0.620492571,No,-0.446678429
7,1,2,-0.346923216,No,-2.104163612
7,1,2,-0.346923216,No,-1.032581904
6,1,2,-0.868785426,No,-2.104163612
6,1,2,-0.868785426,No,-1.032581904
6,0,0,-0.28824309,No,0.612424351
6,0,0,-0.28824309,No,0.412060461
7,0,0,0.336010036,No,0.612424351
7,0,0,0.336010036,No,0.412060461
3,1,2,-0.234154772,No,0.1880636
3,1,2,-0.234154772,No,0.494006045
4,1,2,-0.320346275,No,0.1880636
4,1,2,-0.320346275,No,0.494006045
3,0,0,-0.86417246,No,-0.640978241
3,0,0,-0.86417246,No,-1.90765723
4,0,0,-0.838592209,No,-0.640978241
4,0,0,-0.838592209,No,-1.90765723
6,0,0,0.458168485,No,-1.032581904
6,0,0,0.458168485,No,-0.448753038
7,0,0,-0.346923216,No,-1.032581904
7,0,0,-0.346923216,No,-0.448753038
7,0,0,-1.712789721,No,-0.526426133
7,0,0,-1.712789721,No,-1.17713369
6,0,0,-1.615197,No,-0.526426133
6,0,0,-1.615197,No,-1.17713369
10,0,0,0.442322629,No,0.501727499
3,0,0,-0.304156737,No,1.16164386
3,0,0,-0.304156737,No,0.711993808
4,0,0,0.271934792,No,1.16164386
4,0,0,0.271934792,No,0.711993808
5,0,0,0.021436018,No,0.60114676
5,0,0,0.021436018,No,0.444298508
4,0,0,0.996726049,No,0.60114676
4,0,0,0.996726049,No,0.444298508
4,0,0,-0.161139189,No,0.171686073
4,0,0,-0.161139189,No,-0.077780298
5,0,0,-0.30969255,No,0.171686073
5,0,0,-0.30969255,No,-0.077780298
4,0,0,0.273060275,No,0.92137027
4,0,0,0.273060275,No,-0.417243828
5,1,2,0.435346728,No,0.92137027
5,1,2,0.435346728,No,-0.417243828
3,1,2,0.904982698,No,1.746620339
7,1,2,-0.432289873,No,-0.716234547
7,1,2,-0.432289873,No,-0.316320192
6,1,2,-0.868785426,No,-0.716234547
6,1,2,-0.868785426,No,-0.316320192
4,1,2,1.50329209,No,1.671054466
7,0,0,-0.527558549,No,-0.197969611
7,0,0,-0.527558549,No,0.445199913
8,0,0,0.430179655,No,-0.197969611
8,0,0,0.430179655,No,0.445199913
10,1,2,-1.22343568,No,-2.254004103
5,0,0,1.263168147,No,2.162678995
5,0,0,1.263168147,No,2.761504207
4,0,0,2.950623638,No,2.162678995
4,0,0,2.950623638,No,2.761504207
10,1,2,-0.952143099,No,-1.225512252
4,1,2,0.345969926,No,0.627533608
4,1,2,0.345969926,No,0.595564873
3,1,2,0.115855055,No,0.627533608
3,1,2,0.115855055,No,0.595564873
4,0,0,-0.016406035,No,-0.824600063
4,0,0,-0.016406035,No,-0.373538797
5,0,0,-0.144128266,No,-0.824600063
5,0,0,-0.144128266,No,-0.373538797
3,0,0,2.188206368,No,2.490101757
10,0,0,0.442322629,No,-0.238518109
6,0,0,-0.20530847,No,0.147194769
4,0,0,0.790180726,No,1.295171423
5,0,0,1.235463763,No,1.566003546
5,0,0,1.235463763,No,0.432193809
6,0,0,0.790412932,No,1.566003546
6,0,0,0.790412932,No,0.432193809
4,1,2,0.790180726,No,0.2937147
4,1,2,0.790180726,No,0.944851678
3,1,2,0.255858985,No,0.2937147
3,1,2,0.255858985,No,0.944851678
4,0,0,-0.740071808,No,-0.169079471
4,0,0,-0.740071808,No,-0.145673004
5,0,0,-0.723603259,No,-0.169079471
5,0,0,-0.723603259,No,-0.145673004
10,1,2,-0.218213769,No,-0.793702314
8,0,0,-0.747780254,No,-0.588267999
4,0,0,-0.740071808,No,-1.395835429
4,0,0,-0.740071808,No,-0.824600063
5,0,0,-1.63420682,No,-1.395835429
5,0,0,-1.63420682,No,-0.824600063
4,0,0,0.123864526,No,0.362707003
4,0,0,0.123864526,No,0.093423356
3,0,0,0.535866847,No,0.362707003
3,0,0,0.535866847,No,0.093423356
5,1,2,-0.319762089,No,-0.493660739
5,1,2,-0.319762089,No,0.546392155
6,1,2,-0.852046168,No,-0.493660739
6,1,2,-0.852046168,No,0.546392155
4,0,0,0.634893162,No,0.60114676
4,0,0,0.634893162,No,0.716910943
5,0,0,0.766475295,No,0.60114676
5,0,0,0.766475295,No,0.716910943
10,0,0,0.437072417,No,0.76060072
3,0,0,-0.093080156,No,0.030893991
3,1,2,1.11885331,No,1.0603298
8,1,2,-0.023400523,No,-0.305088859
4,0,0,0.494040193,No,-0.707742022
4,0,0,0.494040193,No,-0.04479427
3,0,0,-0.234154772,No,-0.707742022
3,0,0,-0.234154772,No,-0.04479427
10,0,0,0.160321067,No,-0.778771956
3,0,0,2.188206368,No,2.432910879
7,0,0,1.189311801,No,0.443139082
7,0,0,1.189311801,No,1.371658008
7,0,0,1.189676601,No,0.443139082
7,0,0,1.189676601,No,1.371658008
4,0,0,-0.912627342,No,-0.394081075
4,0,0,-0.912627342,No,-0.774505804
3,0,0,-1.004176391,No,-0.394081075
3,0,0,-1.004176391,No,-0.774505804
4,1,2,-0.690521942,No,0.246278068
4,1,2,-0.690521942,No,-0.974797148
3,1,2,0.255858985,No,0.246278068
3,1,2,0.255858985,No,-0.974797148
6,1,2,-0.553417241,No,-0.678831648
6,1,2,-0.553417241,No,-1.62028205
5,0,0,-0.553045967,No,-0.678831648
5,0,0,-0.553045967,No,-1.62028205
8,0,0,0.137572751,No,0.54444856
10,0,0,0.075357963,No,-1.102137984
6,0,0,0.292299246,No,-0.250103769
10,0,0,-0.144820836,No,0.378353231
7,1,2,-0.00545659,No,0.743142576
7,1,2,-0.00545659,No,0.928771708
6,1,2,0.458168485,No,0.743142576
6,1,2,0.458168485,No,0.928771708
6,0,0,0.417126773,No,0.9259829
6,0,0,0.458168485,No,-0.336617719
6,0,0,0.458168485,No,-0.250103769
7,0,0,-0.176189903,No,-0.336617719
7,0,0,-0.176189903,No,-0.250103769
8,0,0,0.942439119,No,1.464780763
5,1,2,-0.971949685,No,-0.850610559
5,1,2,-0.971949685,No,0.125897819
4,1,2,-0.884804963,No,-0.850610559
4,1,2,-0.884804963,No,0.125897819
3,0,0,-1.233723419,No,-1.742023236
4,1,2,-0.233505767,No,0.239839182
6,0,0,0.939727395,No,0.617364718
6,0,0,-0.553417241,No,-1.046750642
6,0,0,-0.553417241,No,-0.617108012
5,0,0,-1.563942771,No,-1.046750642
5,0,0,-1.563942771,No,-0.617108012
4,1,2,0.273060275,No,-0.577998124
4,1,2,0.273060275,No,-0.417243828
5,1,2,0.269782444,No,-0.577998124
5,1,2,0.269782444,No,-0.417243828
3,1,2,1.11885331,No,1.174711557
8,0,0,0.905522215,No,0.443139082
8,0,0,0.905522215,No,0.517253063
7,0,0,-0.037024163,No,0.443139082
7,0,0,-0.037024163,No,0.517253063
5,1,2,0.224566959,No,-0.2820421
5,1,2,0.224566959,No,0.493917445
6,1,2,1.313013555,No,-0.2820421
6,1,2,1.313013555,No,0.493917445
3,1,2,1.617884737,No,-0.197869522
6,0,0,-0.553417241,No,-0.728122083
6,0,0,-0.553417241,No,0.06185199
5,0,0,-0.553045967,No,-0.728122083
5,0,0,-0.553045967,No,0.06185199
3,1,2,-0.663401787,No,-1.055732697
5,0,0,0.849257437,No,1.212181113
5,0,0,0.849257437,No,0.716910943
4,0,0,0.707259739,No,1.212181113
4,0,0,0.707259739,No,0.716910943
3,1,2,0.325860951,No,0.944851678
3,1,2,0.325860951,No,0.160187137
4,1,2,0.123864526,No,0.944851678
4,1,2,0.123864526,No,0.160187137
3,0,0,1.515894361,No,0.694297389
3,0,0,1.515894361,No,1.352352951
4,1,2,1.900707728,No,0.694297389
4,1,2,1.900707728,No,1.352352951
5,0,0,1.428732431,No,1.144288407
5,0,0,1.428732431,No,0.92137027
4,0,0,0.924359471,No,1.144288407
4,0,0,0.924359471,No,0.92137027
5,1,2,2.173771708,No,-0.21356571
4,0,0,0.345426852,No,0.239839182
5,1,2,-0.475284674,No,-0.345767812
5,1,2,-0.475284674,No,0.397468643
5,1,2,-0.061346124,No,-0.345767812
5,1,2,-0.061346124,No,0.397468643
3,1,2,-3.314241247,No,-2.256944035
3,1,2,-3.314241247,No,-1.709198744
4,1,2,-2.17122461,No,-2.256944035
4,1,2,-2.17122461,No,-1.709198744
6,1,2,-1.673275719,No,-1.110897103
6,1,2,-1.673275719,No,-2.512442016
6,1,2,-1.449327761,No,-2.108162917
6,1,2,-1.449327761,No,-1.441999382
7,1,2,-1.456689751,No,-2.108162917
7,1,2,-1.456689751,No,-1.441999382
10,1,2,0.021945392,No,-0.778771956
4,1,2,-2.332136511,No,-1.299849004
4,1,2,-2.332136511,No,-1.804754082
5,1,2,-0.889167543,No,-1.299849004
5,1,2,-0.889167543,No,-1.804754082
10,0,0,0.921387278,No,0.05505491
8,0,0,-1.154295546,No,-0.903189172
8,0,0,-1.154295546,No,-1.860500901
7,0,0,-0.854581472,No,-0.903189172
7,0,0,-0.854581472,No,-1.860500901
6,0,0,0.790412932,No,1.119923562
6,0,0,0.790412932,No,1.543219265
5,0,0,0.691134715,No,1.119923562
5,0,0,0.691134715,No,1.543219265
4,1,2,0.271934792,No,0.42092147
4,1,2,0.271934792,No,0.360478482
3,1,2,0.395862916,No,0.42092147
3,1,2,0.395862916,No,0.360478482
6,0,0,1.370449299,No,0.61070973
8,1,2,0.747074695,No,-1.572288299
12,0,0,-0.393181632,No,-1.035334069
10,1,2,-0.511785501,No,-0.176830975
5,0,0,-0.164239504,No,-1.234344376
5,0,0,-0.164239504,No,-1.174202066
6,0,0,-0.030816618,No,-1.234344376
6,0,0,-0.030816618,No,-1.174202066
4,0,0,1.141459203,No,0.940610289
